BOOK_ID,FILENAME,LIBRARIES,TITLE,AUTH_LAST,AUTH_FIRST,AUTH_ID,WRITTEN_AS,PUBL_CITY,PUBLISHER,PUBL_DATE,SOURCE,NATIONALITY,GENRE,CLEAN?,GENRE_2,BESTSELLER?
23677,00023677.txt,650,The melting clock,Kaminsky,Stuart M,A_01854,,New York,Mysterious Press,1991,k,American,,c,,
23678,00023678.txt,2170,WLT: a radio romance,Keillor,Garrison,A_01872,,New York,Viking,1991,k,American,,c,,
23679,00023679.txt,328,Looker,Kilian,Michael,A_04037,,New York,St. Martin's Press,1991,k,American,,c,,
23680,00023680.txt,3023,Needful things,King,Stephen,A_01912,,New York,Viking,1991,k,American,,c,,
23681,00023681.txt,1662,The waste lands,King,Stephen,A_01912,,New York,Plume,1991,k,American,,c,,
23682,00023682.txt,621,By the sword,Lackey,Mercedes,A_01975,,New York,DAW Books,1991,k,American,,c,,
23683,00023683.txt,812,Winds of fate,Lackey,Mercedes,A_01975,,New York,DAW Books,1991,k,American,,c,,
23684,00023684.txt,274,Dogtown,Munson,Douglas Anne,A_04058,1,New York,Viking,1991,k,American,,c,,
23685,00023685.txt,658,The paradise war,Lawhead,Steve,A_02004,,"""Oxford, UK""",Lion Publishing Corporation,1991,k,American,,c,,
23686,00023686.txt,2075,Maximum Bob,Leonard,Elmore,A_02043,,New York,Delacorte Press,1991,k,American,,c,,
23687,00023687.txt,692,Bloodfire,Lutz,John,A_02155,,New York,Henry Holt & Co.,1991,k,American,,c,,
23688,00023688.txt,285,An owl too many,Macleod,Charlotte,A_04082,,Boston,G.K. Hall,1991,k,American,,c,,
23689,00023689.txt,502,Navy woman,Macomber,Debbie,A_04084,,New York,Silhouette Books,1991,k,American,,c,,
23690,00023690.txt,309,A change of luck,Markus,Julia,A_02235,,New York,Viking,1991,k,American,,c,,
23691,00023691.txt,1529,Cape Cod,Martin,William,A_02260,,New York,Warner Books,1991,k,American,,c,,
23692,00023692.txt,399,Eyes of the hammer,Mayer,Bob,A_04099,,"""Novato, CA""",Lyford Books,1991,k,American,,c,,
23693,00023693.txt,2141,All the Weyrs of Pern,McCaffrey,Anne,A_02292,,New York,Ballantine Books,1991,k,American,FANT,c,,
23694,00023694.txt,414,Generation warriors,McCaffrey,Anne,A_02292,,New York,Distributed by Simon & Schuster,1991,k,American,FANT,c,,
23695,00023695.txt,508,The sorceress and the cygnet,McKillip,Patricia A,A_04109,,New York,Ace Books,1991,k,American,,c,,
23696,00023696.txt,411,The deadliest option,Meyers,Annette,A_02386,,New York,Bantam Books,1991,k,American,,c,,
23697,00023697.txt,378,The magic of Recluce,Modesitt,L. E.,A_04127,,New York,Tom Doherty Associates,1991,k,American,,c,,
23698,00023698.txt,1352,The covenant of the flame,Morrell,David,A_02476,,New York,Warner Books,1991,k,American,,c,,
23699,00023699.txt,329,The final curtain,Morris,Gilbert,A_02479,,New York,F.H. Revell Co.,1991,k,American,,c,,
23700,00023700.txt,1005,The wounded Yankee,Morris,Gilbert,A_02479,,Minneapolis,Bethany House Publishers,1991,k,American,,c,,
23701,00023701.txt,1116,Where echoes live,Muller,Marcia,A_02501,,New York,Mysterious Press,1991,k,American,,c,,
23702,00023702.txt,311,Apparent wind,Murphy,Dallas,A_04139,,New York,Pocket Books,1991,k,American,,c,,
23703,00023703.txt,459,The spyglass tree,Murray,Albert,A_04141,,New York,Pantheon Books,1991,k,American,,c,,
23704,00023704.txt,363,Margaret in Hollywood,O'Brien,Darcy,A_02580,,New York,Morrow,1991,k,American,,c,,
23705,00023705.txt,682,The body in the bouillon,Page,Katherine Hall,A_04158,,New York,St. Martin's Press,1991,k,American,,c,,
23706,00023706.txt,525,The body in the kelp,Page,Katherine Hall,A_04158,,New York,St. Martin's Press,1991,k,American,,c,,
23707,00023707.txt,1299,Extreme measures,Palmer,Michael,A_02641,,New York,Bantam Books,1991,k,American,,c,,
23708,00023708.txt,2249,Pastime,Parker,Robert B.,A_02653,,New York,Putnam,1991,k,American,,c,,
23709,00023709.txt,485,The night the white deer died,Paulsen,Gary,A_02676,,New York,Dell,1991,k,American,,c,,
23710,00023710.txt,617,Gospel hour,Pearson,T. R.,A_02685,,New York,W. Morrow,1991,k,American,,c,,
23711,00023711.txt,426,Shadow bride,Peart,Jane,A_02686,,Grand Rapids,Zondervan,1991,k,American,,c,,
23712,00023712.txt,532,The weight of winter,Pelletier,Cathie,A_02698,,New York,Viking,1991,k,American,,c,,
23713,00023713.txt,379,Copp on ice,Pendleton,Don,A_02703,,New York,D.I. Fine,1991,k,American,,c,,
23714,00023714.txt,1128,He: she: and it,Piercy,Marge,A_02749,,New York,Alfred A. Knopf,1991,k,American,,c,,
23715,00023715.txt,1503,Lila,Pirsig,Robert M,A_04180,,New York,Bantam Books,1991,k,American,,c,,
23716,00023716.txt,709,All-Bright Court,Porter,Connie Rose,A_04182,,Boston,Houghton Mifflin Co.,1991,k,American,,c,,
23717,00023717.txt,277,Death in Uptown,Raleigh,Michael,A_04192,,New York,St. Martin's Press,1991,k,American,,c,,
23718,00023718.txt,363,The last Pendragon,Rice,Robert,A_04200,,New York,Walker,1991,k,American,,c,,
23719,00023719.txt,899,The Tokaido road,Robson,Lucia St. Clair,A_02941,,New York,Ballantine Books,1991,k,American,,c,,
23720,00023720.txt,381,Flicker,Roszak,Theodore,A_04206,,New York,Summit Books,1991,k,American,,c,,
23721,00023721.txt,830,When all the world was young,Sams,Ferrol,A_04213,,"""Atlanta, GA""",Longstreet Press,1991,k,American,,c,,
23722,00023722.txt,1539,Eyes of prey,Camp,John Roswell,A_04214,1,New York,Putnam,1991,k,American,,c,,
23723,00023723.txt,632,The empress file,Camp,John Roswell,A_04214,1,New York,Henry Holt & Co.,1991,k,American,,c,,
23724,00023724.txt,820,Los gusanos,Sayles,John,A_04215,,New York,Harper & Bros.,1991,k,American,,c,,
23725,00023725.txt,476,Roman blood,Saylor,Steven,A_04216,,New York,St. Martin's Press,1991,k,American,,c,,
23726,00023726.txt,538,Nothing sacred,Scarborough,Elizabeth Ann,A_04217,,New York,"""Doubleday, Page & Co.""",1991,k,American,,c,,
23727,00023727.txt,371,Beyond deserving,Scofield,Sandra Jean,A_04221,,New York,Permanent Press,1991,k,American,,c,,
23728,00023728.txt,1236,Strange fits of passion,Shreve,Anita,A_04233,,New York,"""Harcourt, Brace & Co.""",1991,k,American,,c,,
23729,00023729.txt,499,Outer banks,Siddons,Anne Rivers,A_03134,,"""Thorndike, ME""",Thorndike Press,1991,k,American,,c,,
23730,00023730.txt,2749,A thousand acres,Smiley,Jane,A_03166,,New York,Alfred A. Knopf,1991,k,American,,c,,
23731,00023731.txt,355,Bad to the bone,Solomita,Stephen,A_03203,,New York,Putnam,1991,k,American,,c,,
23732,00023732.txt,348,The best revenge,Stein,Sol,A_03244,,New York,Random House,1991,k,American,,c,,
23733,00023733.txt,857,Deadly rich,Stewart,Edward,A_03266,,New York,Delacorte Press,1991,k,American,,c,,
23734,00023734.txt,438,Stations of the tide,Swanwick,Michael,A_04260,,New York,W. Morrow,1991,k,American,,c,,
23735,00023735.txt,711,The Kitchen God's wife,Tan,Amy,A_04262,,"""Thorndike, ME""",Thorndike Press,1991,k,American,POMO,c,,
23736,00023736.txt,841,Black for remembrance,Thompson,Carlene,A_04269,,Boston,"""Little, Brown""",1991,k,American,,c,,
23737,00023737.txt,1404,Women of the silk,Tsukiyama,Gail,A_04273,,New York,St. Martin's Press,1991,k,American,,c,,
23738,00023738.txt,3173,Saint maybe,Tyler,Anne,A_03432,,New York,Alfred A. Knopf,1991,k,American,,c,,
23739,00023739.txt,537,The other side of death,Van Gieson,Judith,A_04278,,New York,Harper & Bros.,1991,k,American,,c,,
23740,00023740.txt,337,Ecce and old earth,Vance,Jack,A_03462,,New York,St. Martin's Press,1991,k,American,,c,,
23741,00023741.txt,632,The heirs of Columbus,Vizenor,Gerald Robert,A_04282,,Middletown/Hanover,Wesleyan University Press/University Press of New England,1991,k,American,POMO,c,,
23742,00023742.txt,410,Except for the bones,Wilcox,Collin,A_03621,,New York,TOR,1991,k,American,,c,,
23743,00023743.txt,354,Days of atonement,Williams,Walter Jon,A_03654,,New York,Tor,1991,k,American,,c,,
23744,00023744.txt,303,A bridge of years,Wilson,Robert Charles,A_04301,,New York,"""Doubleday, Page & Co.""",1991,k,American,,c,,
23745,00023745.txt,868,Daughter of the Red Deer,Wolf,Joan,A_04302,,New York,E.P. Dutton,1991,k,American,,c,,
23746,00023746.txt,1478,The dreaming,Wood,Barbara,A_03696,,New York,Random House,1991,k,American,,c,,
23747,00023747.txt,528,Mairelon the magician,Wrede,Patricia C.,A_04305,,New York,Tor Books,1991,k,American,,c,,
23748,00023748.txt,1838,Heir to the empire,Zahn,Timothy,A_03752,,New York,Bantam Books,1991,k,American,,c,,
25216,00025216.txt,394,The killing of the saints,Abella,Alex,A_04317,,New York,Crown,1991,k,American,,c,,
25217,00025217.txt,1200,Steel guitar,Barnes,Linda,A_00169,,New York/N.Y.,. : Delacorte Press,1991,k,American,,c,,
25218,00025218.txt,1041,A dance at the slaughterhouse,Block,Lawrence,A_00311,,New York,Morrow,1991,k,American,,c,,
25219,00025219.txt,2016,The cat who knew a cardinal,Braun,Lilian Jackson,A_00386,,New York,Putnam,1991,k,American,,c,,
25220,00025220.txt,717,The runaway soul,Brodkey,Harold,A_00401,,New York,Farrar Straus Giroux,1991,k,American,,c,,
25221,00025221.txt,2077,And the sea will tell,Bugliosi,Vincent,A_04344,,New York,Norton,1991,k,American,,c,,
25222,00025222.txt,466,The illuminati,Burkett,Larry,A_04345,,Nashville,T. Nelson Publishers,1991,k,American,,c,,
25223,00025223.txt,1054,Memorial Bridge,Carroll,James,A_00569,,Boston,Houghton Mifflin Co.,1991,k,American,,c,,
25224,00025224.txt,519,The scent of the gods,Cheong,Fiona,A_04354,,New York,Norton,1991,k,American,,c,,
25225,00025225.txt,768,Loves music: loves to dance,Clark,Mary Higgins,A_00660,,,"""Thorndike, Me. : Thorndike Press""",1991,k,American,,c,,
25226,00025226.txt,318,Miracle cure,Coben,Harlan,A_04358,,,"""Latham, NY : British American Pub.""",1991,k,American,,c,,
25227,00025227.txt,505,The matter is life,Cooper,J. California,A_00740,,New York,"""Doubleday, Page & Co.""",1991,k,American,,c,,
25228,00025228.txt,372,Secret song,Coulter,Catherine,A_00760,,New York,Penguin,1991,k,American,,c,,
25229,00025229.txt,272,The seventh sleeper,Philbrick,Rodman,A_04371,1,New York,W. Morrow,1991,k,American,,c,,
25230,00025230.txt,483,Forms of shelter,Davis-Gardner,Angela,A_00880,,New York,Ticknor & Fields,1991,k,American,,c,,
25231,00025231.txt,963,Forbidden knowledge,Donaldson,Stephen R,A_00968,,New York,Bantam Books,1991,k,American,,c,,
25232,00025232.txt,1087,The real story,Donaldson,Stephen R,A_00968,,New York,Bantam Books,1991,k,American,,c,,
25233,00025233.txt,766,Make no bones,Elkins,Aaron J,A_01068,,New York,Mysterious Press,1991,k,American,,c,,
25234,00025234.txt,755,A glancing light,Elkins,Aaron J,A_01068,,New York/Toronto,Macmillan Co.,1991,k,American,,c,,
25235,00025235.txt,1427,American psycho,Ellis,Bret Easton,A_01073,,New York,Vintage Books,1991,k,American,POMO,c,,
25236,00025236.txt,651,Motown,Estleman,Loren D,A_01101,,New York,Bantam,1991,k,American,,c,,
25237,00025237.txt,630,Black sun rising,Friedman,C. S,A_04571,,New York,Y : DAW Books : Distributed by Penguin U.S.A.,1991,k,American,,c,,
25238,00025238.txt,1158,People of the fire,Gear,W. Michael,A_01323,,New York,TOR,1991,k,American,,c,,
25239,00025239.txt,1450,A suitable vengeance,George,Elizabeth,A_04576,,New York,Bantam Books,1991,k,American,,c,,
25240,00025240.txt,337,The man who would be F. Scott Fitzgerald,Handler,David,A_04414,,New York,"""Doubleday, Page & Co.""",1991,k,American,,c,,
25241,00025241.txt,508,The woman who fell from grace,Handler,David,A_04414,,New York,"""Doubleday, Page & Co.""",1991,k,American,,c,,
25242,00025242.txt,528,Heartshot,Havill,Steven,A_04420,,New York,St. Martin's Press,1991,k,American,,c,,
25243,00025243.txt,1964,A soldier of the great war,Helprin,Mark,A_01620,,,"""Harcourt, Brace & Co.""",1991,k,American,,c,,
25244,00025244.txt,839,Song of the silent harp,Hoff,B. J.,A_04424,,Minneapolis,inn. : Bethany House,1991,k,American,,c,,
25245,00025245.txt,803,Heart of the lonely exile,Hoff,B. J.,A_04424,,Minneapolis,inn. : Bethany House Publishers,1991,k,American,,c,,
25246,00025246.txt,641,Something blue,Hood,Ann,A_01685,,New York,Bantam Books,1991,k,American,,c,,
25247,00025247.txt,456,Eight skilled gentlemen,Hughart,Barry,A_01727,,New York,"""Doubleday, Page & Co.""",1991,k,American,,c,,
25248,00025248.txt,469,Persian horse,Iverson,Marc,A_04587,,New York,Orion Books,1991,k,American,,c,,
25249,00025249.txt,301,Gojiro,Jacobson,Mark,A_04434,,New York,Atlantic Monthly Press,1991,k,American,,c,,
25250,00025250.txt,295,Storm winds,Johansen,Iris,A_04436,,New York,Bantam Books,1991,k,American,,c,,
25251,00025251.txt,511,Resuscitation of a hanged man,Johnson,Denis,A_04437,,New York,"""Farrar, Straus, Giroux""",1991,k,American,,c,,
25252,00025252.txt,501,Double down,Kakonis,Tom E,A_01853,,New York/N.Y.,E.P. Dutton,1991,k,American,,c,,
25253,00025253.txt,371,The diamond lane,Karbo,Karen,A_04589,,New York,Putnam,1991,k,American,,c,,
25254,00025254.txt,569,A time of exile,Kerr,Katharine,A_01895,,New York,"""Doubleday, Page & Co.""",1991,k,American,,c,,
25255,00025255.txt,1017,Don't say a word,Klavan,Andrew,A_04591,,New York,Pocket Books,1991,k,American,,c,,
25256,00025256.txt,2353,Cold fire,Koontz,Dean,A_04592,,New York,Putnam's,1991,k,American,,c,,
25257,00025257.txt,523,An honorable profession,L'Heureux,John,A_01972,,New York,Viking,1991,k,American,,c,,
25258,00025258.txt,704,The Dante game,Langton,Jane,A_04449,,New York/N.Y.,"""., U.S.A. : Viking""",1991,k,American,,c,,
25259,00025259.txt,395,King of the dead,MacAvoy,R. A,A_02168,,New York,Morrow,1991,k,American,,c,,
25260,00025260.txt,395,Season of shadows,Mackey,Mary,A_02188,,New York,Bantam Books,1991,k,American,,c,,
25261,00025261.txt,318,Leaving Losapas,Merullo,Roland,A_04601,,Boston,Houghton Mifflin Co.,1991,k,American,,c,,
25262,00025262.txt,375,Captive secrets,Kuczkir,Mary Ruth,A_04469,1,New York,Ballantine Books,1991,k,American,,c,,
25263,00025263.txt,1091,A red death,Mosley,Walter,A_02493,,New York,Norton,1991,k,American,,c,,
25264,00025264.txt,422,Music of the swamp,Nordan,Lewis,A_04478,,,"""Chapel Hill, NC : Algonquin Books of Chapel Hill""",1991,k,American,,c,,
25265,00025265.txt,688,Murder in ordinary time,O'Marie,Carol Anne,A_02591,,New York/N.Y.,. : Delacorte Press,1991,k,American,,c,,
25266,00025266.txt,1791,The last camel died at noon,Mertz,Barbara,A_02380,2,New York,Y : Warner Books,1991,k,American,,c,,
25267,00025267.txt,796,Gringos,Portis,Charles,A_02779,,New York,Simon & Schuster,1991,k,American,,c,,
25268,00025268.txt,411,Bahamas blue,Poyer,David,A_02800,,New York,St. Martin's Press,1991,k,American,,c,,
25269,00025269.txt,1518,The piranhas,Robbins,Harold,A_02918,,New York,Simon & Schuster,1991,k,American,,c,,
25270,00025270.txt,371,Sojourn,Salvatore,R. A.,A_03013,,,"""Lake Geneva, WI : TSR Inc.""",1991,k,American,,c,,
25271,00025271.txt,666,The laughing sutra,Salzman,Mark,A_04495,,New York,Random House,1991,k,American,,c,,
25272,00025272.txt,330,Skipped parts,Sandlin,Tim,A_04617,,New York,Henry Holt & Co.,1991,k,American,,c,,
25273,00025273.txt,621,Everything you have is mine,Scoppettone,Sandra,A_04499,,Boston,"""Little, Brown""",1991,k,American,,c,,
25275,00025275.txt,878,The face of the waters,Silverberg,Robert,A_03141,,New York,Bantam,1991,k,American,SCI,c,,
25276,00025276.txt,401,Texas summer,Southern,Terry,A_03207,,New York,Arcade Pub.,1991,k,American,,c,,
25277,00025277.txt,288,The shores of paradise,Streshinsky,Shirley,A_03294,,New York,Putnam,1991,k,American,,c,,
25278,00025278.txt,1210,Warsaw requiem,Thoene,Bodie,A_03358,,Minneapolis,inn. : Bethany House Publishers,1991,k,American,,c,,
25279,00025279.txt,280,The steel web,Tierney,Ronald,A_03383,,New York,St. Martin's Press,1991,k,American,,c,,
25280,00025280.txt,348,Copper Crown,Von Herzen,Lane,A_04530,,New York,W. Morrow,1991,k,American,,c,,
25281,00025281.txt,931,Fire sea,Weis,Margaret,A_03554,,New York,Bantam Books,1991,k,American,,c,,
25282,00025282.txt,1564,Palindrome,Woods,Stuart,A_03705,,New York,Harper & Bros.,1991,k,American,,c,,
25283,00025283.txt,1734,New York dead,Woods,Stuart,A_03705,,New York/N.Y.,Harper & Bros.,1991,k,American,,c,,
23242,00023242.txt,1215,Hayduke lives!,Abbey,Edward,A_00002,,Boston,"""Little, Brown""",1990,k,American,,c,,
23243,00023243.txt,575,Night of reunion,Allegretto,Michael,A_00043,,New York,Charles Scribner's Sons,1990,k,American,,c,,
23244,00023244.txt,720,Painted lives,Allen,Charlotte Vale,A_00044,,New York,Atheneum,1990,k,American,,c,,
23245,00023245.txt,405,Web of dreams,Andrews,V. C.,A_00075,,New York,Pocket Books,1990,k,American,,c,,
23246,00023246.txt,515,Chimaera's copper,Anthony,Piers,A_00077,,New York,T. Doherty Associates,1990,k,American,FANT,c,,
23247,00023247.txt,467,Isle of view,Anthony,Piers,A_00077,,New York,Avon Books,1990,k,American,FANT,c,,
23248,00023248.txt,524,Orc's opal,Anthony,Piers,A_00077,,New York,Tor Books,1990,k,American,FANT,c,,
23249,00023249.txt,1107,The lady of situations,Auchincloss,Louis,A_00104,,Boston,Houghton Mifflin Co.,1990,k,American,,c,,
23250,00023250.txt,3852,The plains of passage,Auel,Jean M,A_00105,,New York,Crown Publishers,1990,k,American,,c,,YES
23251,00023251.txt,636,The music of chance,Auster,Paul,A_00108,,New York/N.Y.,"""., U.S.A. : Viking""",1990,k,American,POMO,c,,
23252,00023252.txt,1256,Coyote,Barnes,Linda,A_00169,,New York/N.Y.,. : Delacorte Press,1990,k,American,,c,,
23253,00023253.txt,876,Queen of angels,Bear,Greg,A_00213,,New York,Warner Books,1990,k,American,,c,,
23254,00023254.txt,473,The moon below,Bickmore,Barbara,A_00278,,New York,Ballantine Books,1990,k,American,,c,,
23255,00023255.txt,415,Voyage to the Red Planet,Bisson,Terry,A_00297,,New York,Morrow,1990,k,American,,c,,
23256,00023256.txt,373,Spanish serenade,Blake,Jennifer,A_00301,,New York,Fawcett Columbine,1990,k,American,,c,,
23257,00023257.txt,1350,A ticket to the boneyard,Block,Lawrence,A_00311,,New York,Morrow,1990,k,American,,c,,
23258,00023258.txt,1047,First Hubby,Blount,Roy,A_00315,,New York,Villard Books,1990,k,American,,c,,
23259,00023259.txt,553,Voyagers III,Bova,Ben,A_00343,,New York,T. Doherty Associates,1990,k,American,SCI,c,,
23260,00023260.txt,307,Washington deceased,Bowen,Michael,A_00346,,New York,St. Martin's Press,1990,k,American,,c,,
23261,00023261.txt,264,Murder observed,Boylan,Eleanor,A_00356,,,"""Thorndike, Me. : Thorndike Press""",1990,k,American,,c,,
23262,00023262.txt,217,The cat who lived high,Braun,Lilian Jackson,A_00386,,New York,Putnam,1990,k,American,DET,c,,
23263,00023263.txt,466,The cat who talked to ghosts,Braun,Lilian Jackson,A_00386,,New York,Jove Books,1990,k,American,DET,c,,
23264,00023264.txt,199,Error in judgment,Brod,D. C,A_00398,,New York,Walker,1990,k,American,,c,,
23265,00023265.txt,1974,The scions of Shannara,Brooks,Terry,A_00411,,New York,Ballantine Books,1990,k,American,,,,
23266,00023266.txt,453,Bad luck,Bruno,Anthony,A_00443,,New York/N.Y.,. : Delacorte Press,1990,k,American,,c,,
23267,00023267.txt,372,The vor game,Bujold,Lois McMaster,A_00460,,New York,Baen Books,1990,k,American,SCI,c,,
23268,00023268.txt,494,The presence,Bunn,T. Davis,A_00470,,Minneapolis,inn. : Bethany House Publishers,1990,k,American,,c,,
23269,00023269.txt,1167,A morning for flamingos,Burke,James Lee,A_00479,,Boston,"""Little, Brown""",1990,k,American,,c,,
23270,00023270.txt,363,Leap year,Cameron,Peter,A_00529,,New York,Harper & Bros.,1990,k,American,,c,,
23271,00023271.txt,940,Mum's the word,Cannell,Dorothy,A_00538,,New York,Bantam Books,1990,k,American,,c,,
23272,00023272.txt,202,Just good friends,Capron,Jean F,A_00544,,New York/N.Y.,. : Avalon Books,1990,k,American,,c,,
23273,00023273.txt,546,The full catastrophe,Carkeet,David,A_00554,,New York,Linden Press,1990,k,American,,c,,
23274,00023274.txt,849,Woman's own,Carr,Robyn,A_00566,,New York,St. Martin's Press,1990,k,American,,c,,
23275,00023275.txt,228,A child across the sky,Carroll,Jonathan,A_00570,,New York,"""Doubleday, Page & Co.""",1990,k,American,,c,,
23276,00023276.txt,226,Doomsday world,Carter,Carmen,A_00574,,New York,Pocket Books,1990,k,American,,c,,
23277,00023277.txt,366,The Good Policeman,Charyn,Jerome,A_00616,,New York,Mysterious Press,1990,k,American,,c,,
23278,00023278.txt,311,Knaves' wager,Chase,Loretta Lynda,A_00621,,New York,Y : Walker,1990,k,American,,c,,
