"ID","Category","Language","Genre","Genre2","Pubdate","Author_Last","Author_First","Work_Title","Translation","PubHouse","Prize","WinnerShortlist","Author_Gender","Author_Nationality","token_count","total_characters","protagonist_concentration","avg_sentence_length","avg_word_length","tuldava_score","event_count","speed_avg","circuitousness","speed_min","volume","goodreads_avg","total_ratings","goodreads_URL","Probability1P"
"2013_Brown,Dan_Inferno_BS.txt","FIC","English","BS","",2013,"Dan","Brown","Inferno","","","","","M","US",183371,42,0.4067489115,16.0710780018,4.6045754406,4.021701099,11237,-2.1678,0.2524,-2.4202,-2.9762,3.87,513816,"https://www.goodreads.com/search?q=Brown+Dan+Inferno",0
"2013_Brown,DanielJames_TheBoysintheBoat_HIST.txt","NON","English","HIST","",2013,"Brown","DanielJames","TheBoysintheBoat","","","","","M","US",168661,73,0.2364246492,23.9916073969,4.4883684822,4.5511008038,6582,-2.2457,0.19595,-2.4417,-3.0059,4.36,258999,"https://www.goodreads.com/search?q=+The+Boysinthe+Boat",0
"2013_Bulawayo,NoViolet_WeNeed_PW.txt","FIC","English","PW","",2013,"Bulawayo","NoViolet","WeNeed","","Chatto&Windus","TheManBookerPrize","Shortlist","F","US",90482,39,0.095,18.9451423786,3.9928892923,3.7128753179,4819,-2.2479,0.14118,-2.3891,-2.8566,3.74,19534,"https://www.goodreads.com/search?q=NoViolet+Bulawayo+We+Need",1
"2013_Buruma,Ian_YearZero_NF.txt","NON","English","MIX","",2013,"Buruma","Ian","YearZero","","","","","M","",135120,88,0.0960518562,23.3852544133,4.7862498716,4.930540562,1823,-2.3309,0.078995,-2.4099,-2.9052,3.91,1921,"https://www.goodreads.com/search?q=Ian+Buruma+Year+Zero",0
"2013_Busby,Sian_ACommonplaceKilling_MY.txt","FIC","English","MY","",2013,"Busby","Sian","ACommonplaceKilling","","","","","F","UK",89092,25,0.2234273319,17.189272622,4.1670112504,3.7467821095,4507,-2.3597,0.17827,-2.5379,-3.0238,3.36,1056,"https://www.goodreads.com/search?q=Sian+Busby+A+Commonplace+Killing",0
"2013_Butler,Katy_KnockingonHeavensDoor_NF.txt","NON","English","MIX","",2013,"Butler","Katy","KnockingonHeavensDoor","","","","","F","",100917,30,0.0871212121,22.9513304526,4.4990831576,4.5588347837,2732,-2.2295,0.15999,-2.3894,-2.8718,4.11,3011,"https://www.goodreads.com/search?q=+Knockingon+Heavens+Door",1
"2013_Cain,Chelsea_LetMeGo_CT.txt","FIC","English","NYT","",2013,"Cain","Chelsea","LetMeGo","","","","","F","US",142692,35,0.3539878258,12.1326417822,4.1802900322,3.1279065951,11728,-2.146,0.25324,-2.3993,-2.9547,4.02,8711,"https://www.goodreads.com/search?q=Chelsea+Cain+Let+Me+Go",0
"2013_Cannadine,David_TheUndividedPast_NF.txt","NON","English","MIX","",2013,"Cannadine","David","TheUndividedPast","","","","","M","",109275,55,0.1208791209,53.6714145383,5.2024517244,6.9709941535,371,-2.322,0.059324,-2.3814,-2.8362,3.49,182,"https://www.goodreads.com/search?q=David+Cannadine+The+Undivided+Past",0
"2013_Cantor,Jillian_Margot_CT.txt","FIC","English","NYT","",2013,"Cantor","Jillian","Margot","","","","","F","US",100236,37,0.4297729184,14.7319223986,3.8892708676,3.1925908711,5668,-2.3695,0.22734,-2.5969,-3.0648,3.83,6673,"https://www.goodreads.com/search?q=Jillian+Cantor+Margot",1
"2013_Carpenter,Lea_ElevenDays_CT.txt","FIC","English","NYT","",2013,"Carpenter","Lea","ElevenDays","","","","","F","US",91530,11,0.4328063241,15.7755946225,4.1933486088,3.6368898005,2265,-2.2951,0.22364,-2.5188,-2.9696,3.66,814,"https://www.goodreads.com/search?q=Lea+Carpenter+Eleven+Days",0
"2013_Catton,Eleanor_Luminaries_PW.txt","FIC","English","PW","",2013,"Catton","Eleanor","Luminaries","","McClelland&Stewart","GovernorGeneralLiteraryAwardforfiction","Winner","F","Canada/NewZealand",338379,84,0.1053510155,16.8180417495,4.2704180735,3.7239737952,18114,-2.1878,0.27458,-2.4624,-3.2642,3.73,75955,"https://www.goodreads.com/search?q=Eleanor+Catton+Luminaries",0
"2013_Chainani,Soman_TheSchoolforGoodandEvil_MG.txt","FIC","English","MID","",2013,"Chainani","Soman","TheSchoolForGoodAndEvil","","","","","M","",136682,57,0.2857391911,12.8039344262,4.3716231743,3.249091258,10978,-2.2624,0.20389,-2.4663,-2.9743,4.02,84091,"https://www.goodreads.com/search?q=Soman+Chainani+The+School+For+Good+And+Evil",0
"2013_Chapman,Marina_TheGirlWithNoName_ME.txt","NON","English","MEM","",2013,"Chapman","Marina","TheGirlWithNoName","","","","","F","",102507,22,0.1886409736,17.670574039,4.0561740891,3.7088226842,4361,-2.3449,0.20056,-2.5455,-3.0123,3.93,6369,"https://www.goodreads.com/search?q=Marina+Chapman+The+Girl+With+No+Name",1
"2013_Child,Lee_HighHeat_BS.txt","FIC","English","BS","",2013,"Lee","Child","HighHeat","","","","","M","UK",24843,5,0.5255474453,12.7204301075,4.0749465758,3.0949415761,1209,-2.2785,0.19147,-2.4699,-2.8297,3.96,19744,"https://www.goodreads.com/search?q=Child+Lee+High+Heat",0
"2013_Child,Lee_NeverGoBack_BS.txt","FIC","English","BS","",2013,"Lee","Child","NeverGoBack","","","","","M","UK",149149,40,0.4185709104,12.5461810229,4.1337474571,3.1617754771,5774,-2.2583,0.27651,-2.5348,-3.0544,4.06,66558,"https://www.goodreads.com/search?q=Child+Lee+Never+Go+Back",0
"2013_Clanchy,Kate_MeetingtheEnglish_CT.txt","FIC","English","NYT","",2013,"Clanchy","Kate","MeetingtheEnglish","","","","","F","Scotland",93535,28,0.2364882679,16.625488802,4.1108839511,3.4503579773,4562,-2.2859,0.21676,-2.5026,-2.9485,3.38,625,"https://www.goodreads.com/search?q=+Meetingthe+English",0
"2013_Clancy,Tom_CommandAuthority_BS.txt","FIC","English","BS","",2013,"Tom","Clancy","CommandAuthority","","","","","M","US",234507,112,0.2847079542,17.5779176973,4.2776833475,3.8924393387,10825,-2.0968,0.32988,-2.4267,-3.1087,4.13,15154,"https://www.goodreads.com/search?q=Clancy+Tom+Command+Authority",0
"2013_Clark,MaryHiggins_DaddysGone_BS.txt","FIC","English","BS","",2013,"MaryHiggins","Clark","DaddysGone","","","","","F","US",105460,67,0.1231028668,15.8849224281,4.1677956175,3.6589575778,5678,-2.3261,0.2509,-2.5769,-3.0529,3.75,12288,"https://www.goodreads.com/search?q=+Daddys+Gone",0
"2013_Clarke,Erskine_BytheRiversofWater_HIST.txt","NON","English","HIST","",2013,"Clarke","Erskine","BytheRiversofWater","","","","","M","US",189433,119,0.1822299652,31.4411618257,4.688427878,5.2780434587,4881,-2.2173,0.19088,-2.4082,-3.033,4,49,"https://www.goodreads.com/search?q=+Bythe+Riversof+Water",0
"2013_Cleveland,WIlliamL_AHistoryoftheModerMiddleEast_HIST.txt","NON","English","HIST","",2013,"Cleveland","WIlliamL","AHistoryoftheModerMiddleEast","","","","","M","US",270468,157,0.0530891028,28.5394112061,5.1393989642,5.7699764827,2169,-2.2477,0.14335,-2.3911,-3.1206,4.07,1532,"https://www.goodreads.com/search?q=+A+Historyofthe+Moder+Middle+East",0
"2013_Coady,Lynn_HellgoingStories_PW.txt","FIC","English","PW","",2013,"Coady","Lynn","HellgoingStories","","HouseofAnansiPress","ScotiabankGillerPrize","Winner","F","Canada",63790,49,0.0800956366,14.544003648,4.1470510746,3.4608847147,3043,-2.3725,0.099283,-2.4718,-2.8406,3.36,1843,"https://www.goodreads.com/search?q=Lynn+Coady+Hellgoing+Stories",0.96
"2013_Coetzee,JM_TheChildhoodofJesus_CT.txt","FIC","English","NYT","",2013,"Coetzee","JM","TheChildhoodofJesus","","","","","M","SouthAfrica",105374,28,0.209941138,11.9053214326,3.9232629832,2.9872516825,3535,-2.2329,0.18538,-2.4183,-2.8728,3.45,6239,"https://www.goodreads.com/search?q=+The+Childhoodof+Jesus",0
"2013_Colfer,Chris_TheEnchantressReturns_MG.txt","FIC","English","MID","",2013,"Colfer","Chris","TheEnchantressReturns","","","","","M","",156032,57,0.220172618,13.7800936148,4.2202642138,3.3525561708,10569,-2.2621,0.18952,-2.4516,-2.9752,4.46,53128,"https://www.goodreads.com/search?q=Chris+Colfer+The+Enchantress+Returns",0
"2013_Collins,Ciaran_TheGamal_CT.txt","FIC","English","NYT","",2013,"Collins","Ciaran","TheGamal","","","","","M","Ireland",140038,43,0.2336691583,11.322606727,3.9272668778,2.9602319286,5187,-2.224,0.1904,-2.4144,-2.9666,3.7,457,"https://www.goodreads.com/search?q=Ciaran+Collins+The+Gamal",1
"2013_Connelly,Michael_GodsofGuilt_BS.txt","FIC","English","BS","",2013,"Michael","Connelly","GodsofGuilt","","","","","M","US",150007,77,0.069953775,13.7874080882,4.0508169702,3.3311452079,7183,-2.3057,0.24337,-2.5491,-3.0901,4.16,50794,"https://www.goodreads.com/search?q=+Godsof+Guilt",1
"2013_Connelly,Michael_TheGodsofGuilt_MY.txt","FIC","English","MY","",2013,"Connelly","Michael","TheGodsofGuilt","","","","","M","US",140867,69,0.0760723861,13.8199744923,4.0359665482,3.3191067504,6813,-2.3132,0.24834,-2.5616,-3.0964,4.16,50698,"https://www.goodreads.com/search?q=+The+Godsof+Guilt",1
"2013_Connors,Jimmy_TheOutsider.txt","NON","English","MIX","",2013,"Connors","Jimmy","TheOutsider","","","","","M","",150999,84,0.1105544422,17.0523997741,3.9645935369,3.4964087162,4141,-2.3663,0.20907,-2.5754,-3.1112,3.51,1422,"https://www.goodreads.com/search?q=Jimmy+Connors+The+Outsider",1
"2013_Cook,JaneHampton_AmericanPhoenix_HIST.txt","NON","English","HIST","",2013,"Cook","JaneHampton","AmericanPhoenix","","","","","F","US",173634,104,0.2211769416,19.091148983,4.6914036465,4.45027193,6217,-2.3014,0.18722,-2.4886,-3.0486,3.92,261,"https://www.goodreads.com/search?q=+American+Phoenix",0
"2013_Cornwell,Patricia_Dust_MY.txt","FIC","English","MY","",2013,"Cornwell","Patricia","Dust","","","","","F","US",160244,48,0.194591029,16.4894011113,4.1171697382,3.6502649028,6141,-2.3019,0.19651,-2.4984,-3.0552,3.63,18699,"https://www.goodreads.com/search?q=Patricia+Cornwell+Dust",1
"2013_Coulter,Catherine_Bombshell_MY.txt","FIC","English","MY","",2013,"Coulter","Catherine","Bombshell","","","","","F","US",123999,85,0.1068552775,15.2557824803,4.1170534321,3.4368343589,6319,-2.2431,0.20869,-2.4518,-2.9715,4.06,8470,"https://www.goodreads.com/search?q=Catherine+Coulter+Bombshell",0
"2013_Crace,Jim_Harvest_PW.txt","FIC","English","PW","",2013,"Crace","Jim","Harvest","","Picador","TheManBookerPrize","Shortlist","M","UK",85327,25,0.1877394636,18.3854772678,4.1139008289,3.7968790158,2204,-2.3681,0.13502,-2.5032,-2.9523,3.6,8435,"https://www.goodreads.com/search?q=Jim+Crace+Harvest",1
"2013_Crain,Caleb_NecessaryErrors_CT.txt","FIC","English","NYT","",2013,"Crain","Caleb","NecessaryErrors","","","","","M","US",223738,57,0.4383619476,15.0341351969,4.1662206053,3.5352533685,10982,-2.2654,0.27184,-2.5372,-3.1862,3.27,895,"https://www.goodreads.com/search?q=Caleb+Crain+Necessary+Errors",0
"2013_Crais,Robert_Suspect_MY.txt","FIC","English","MY","",2013,"Crais","Robert","Suspect","","","","","M","US",96023,59,0.3217073171,12.2980276639,4.2177682436,3.1891166405,6558,-2.2074,0.18989,-2.3973,-2.8653,4.17,22630,"https://www.goodreads.com/search?q=Robert+Crais+Suspect",0
"2013_Crouch,Blake_Wayward_MY.txt","FIC","English","MY","",2013,"Crouch","Blake","Wayward","","","","","M","US",99451,31,0.3675099867,11.4892560074,4.201228974,3.0722799922,5588,-2.1078,0.36335,-2.4712,-2.9372,4.14,57542,"https://www.goodreads.com/search?q=Blake+Crouch+Wayward",0
"2013_Cullen,Lynn_MrsPoe_CT.txt","FIC","English","NYT","",2013,"Cullen","Lynn","MrsPoe","","","","","F","US",124117,56,0.2358405754,12.6508001223,4.1115978535,3.1204249347,8236,-2.326,0.24628,-2.5722,-3.0598,4.29,119618,"https://www.goodreads.com/search?q=Lynn+Cullen+Mrs+Poe",1
"2013_Dalrymple,William_ReturnofaKing_NF.txt","NON","English","MIX","",2013,"Dalrymple","William","ReturnofaKing","","","","","M","",194428,145,0.1156791616,32.2381031338,4.6106887988,5.2490090151,7921,-2.3114,0.20652,-2.5179,-3.1284,4.33,3688,"https://www.goodreads.com/search?q=+Returnofa+King",0
"2013_Daniels,Elise_Awake_ROM.txt","FIC","English","ROM","",2013,"Daniels","Elise","Awake","","","","","F","US",65001,29,0.2132107023,12.2297271872,3.9366834917,3.0582431402,4040,-2.3615,0.19726,-2.5588,-2.9663,3.54,180,"https://www.goodreads.com/search?q=Elise+Daniels+Awake",1
"2013_Davidson,Craig_CataractCity_PW.txt","FIC","English","PW","",2013,"Davidson","Craig","CataractCity","","Doubleday","ScotiabankGillerPrize","Shortlist","M","Canada",144370,46,0.2090501122,13.9286058852,4.1413175143,3.3172633601,9022,-2.3062,0.16669,-2.4729,-2.9702,3.63,1227,"https://www.goodreads.com/search?q=Craig+Davidson+Cataract+City",1
"2013_Day,Sylvia_EntwinedwithYou_BS.txt","FIC","English","BS","",2013,"Sylvia","Day","EntwinedwithYou","","","","","F","US",135764,43,0.3291746641,12.1750515649,3.9744542286,2.9913918349,9774,-2.3149,0.31867,-2.6335,-3.1419,4.19,192971,"https://www.goodreads.com/search?q=+Entwinedwith+You",1
"2013_Deaton,Angus_TheGreatEscape_NF.txt","NON","English","MIX","",2013,"Deaton","Angus","TheGreatEscape","","","","","M","",118013,11,0.1573033708,31.6303939962,4.7490098117,5.5344370583,134,-2.2256,0.083857,-2.3094,-2.8244,3.84,2024,"https://www.goodreads.com/search?q=Angus+Deaton+The+Great+Escape",0
"2013_DeSa,Anthony_KickingtheSky_CT.txt","FIC","English","NYT","",2013,"DeSa","Anthony","KickingtheSky","","","","","M","US",104600,33,0.1988926746,13.0652010992,3.9945460562,3.1402782567,7866,-2.3599,0.20387,-2.5637,-3.0318,3.55,586,"https://www.goodreads.com/search?q=+Kickingthe+Sky",1
"2013_Dreze,Jean_AnUncertainGloryIndiaanditsContradictions_NF.txt","NON","English","MIX","",2013,"Dreze","Jean","AnUncertainGlory","","","","","F","",115048,7,0.2972972973,37.0167310167,5.0228532404,6.1127231886,140,-2.1016,0.1387,-2.2403,-2.7577,4.15,1454,"https://www.goodreads.com/search?q=Jean+Dreze+An+Uncertain+Glory",0
"2013_Dune,Lyla_LowTideBikini_ROM.txt","FIC","English","ROM","",2013,"Dune","Lyla","LowTideBikini","","","","","F","US",100269,28,0.3164556962,12.2085717765,4.0980883401,3.1495714022,6467,-2.1901,0.27361,-2.4637,-2.9235,3.65,929,"https://www.goodreads.com/search?q=Lyla+Dune+Low+Tide+Bikini",0
"2013_Eichar,Donnie_DeadMountain_HIST.txt","NON","English","HIST","",2013,"Eichar","Donnie","DeadMountain","","","","","M","US",77223,42,0.1119030649,23.3513758694,4.593621612,4.6249009873,2563,-2.1711,0.18283,-2.3539,-2.7927,3.99,18938,"https://www.goodreads.com/search?q=Donnie+Eichar+Dead+Mountain",1
"2013_Elliot,Kendra_Buried_ROM.txt","FIC","English","ROM","",2013,"Elliot","Kendra","Buried","","","","","F","US",115659,42,0.2201482295,10.7860673319,4.1313699984,2.9741081022,6772,-2.2213,0.2208,-2.4421,-2.9614,4.34,16735,"https://www.goodreads.com/search?q=Kendra+Elliot+Buried",0
"2013_Evanovich,Janet_TakedownTwenty_BS.txt","FIC","English","BS","",2013,"Janet","Evanovich","TakedownTwenty","","","","","F","US",90571,52,0.2045075125,12.3292948543,3.9401213219,2.9865625342,4724,-2.3286,0.17285,-2.5015,-2.9204,3.83,61061,"https://www.goodreads.com/search?q=Evanovich+Janet+Takedown+Twenty",1
"2013_Fairstein,Linda_DeathAngel_MY.txt","FIC","English","MY","",2013,"Fairstein","Linda","DeathAngel","","","","","F","US",139564,70,0.2083451604,14.3865580868,4.081061611,3.3616704089,5776,-2.3097,0.17177,-2.4815,-3.0146,3.91,4202,"https://www.goodreads.com/search?q=Linda+Fairstein+Death+Angel",1
"2013_Farr,Tracy_TheLifeAndLovesOfLenaGaunt_CT.txt","FIC","English","NYT","",2013,"Farr","Tracy","TheLifeandLovesoflenaGaunt","","AardvarkBureau","","","F","",92218,36,0.1345083488,18.9827089337,4.1314240173,3.7977956573,4999,-2.1405,0.22507,-2.3656,-2.8331,4.07,164,"https://www.goodreads.com/search?q=+The+Lifeand+Lovesoflena+Gaunt",1
"2013_Fawcett,Brian_HumanHappiness_CT.txt","FIC","English","NYT","",2013,"Fawcett","Brian","HumanHappiness","","","","","M","US",90171,26,0.1022727273,22.1495946942,4.2330042313,4.250692925,2368,-2.2755,0.14157,-2.4171,-2.8772,3.5,28,"https://www.goodreads.com/search?q=Brian+Fawcett+Human+Happiness",1
"2013_Fielding,Helen_BridgetJonesMadAbouttheBoy_CT.txt","FIC","English","NYT","",2013,"Fielding","Helen","BridgetJonesMadAbouttheBoy","","","","","F","UK",121469,70,0.1215411559,14.9739891519,4.2563744146,3.4116233557,5456,-2.2031,0.175,-2.3781,-2.8906,3.37,49106,"https://www.goodreads.com/search?q=+Bridget+Jones+Mad+Aboutthe+Boy",1
"2013_Fink,Sheri_FiveDaysatMemorialLifeandDeathina_NF.txt","NON","English","MIX","",2013,"Fink","Sheri","FiveDaysatMemorial","","","","","F","",186115,119,0.1685977773,20.3515582285,4.7015021776,4.5863569912,6633,-2.2199,0.20429,-2.4242,-3.0345,3.91,28225,"https://www.goodreads.com/search?q=+Five+Daysat+Memorial",0
"2013_Flood,Cynthia_RedGirlRatBoy_CT.txt","FIC","English","NYT","",2013,"Flood","Cynthia","RedGirlRatBoy","","","","","F","Canada",48159,53,0.0744416873,10.7955615333,4.3604751338,3.0635440864,2484,-2.3082,0.089799,-2.398,-2.7374,3.19,27,"https://www.goodreads.com/search?q=Cynthia+Flood+Red+Girl+Rat+Boy",0.01
"2013_French,Nicci_TuesdaysGone_MY.txt","FIC","English","MY","",2013,"French","Nicci","TuesdaysGone","","","","","o","UK",157243,62,0.331112756,12.2301470016,4.0460603527,3.0233698107,8077,-2.1871,0.32098,-2.5081,-3.0657,3.95,12904,"https://www.goodreads.com/search?q=Nicci+French+Tuesdays+Gone",0
"2013_Froning,Rich_FirstWhatitTakes_ME.txt","NON","English","MEM","",2013,"Froning","Rich","FirstWhatitTakes","","","","","M","",74521,36,0.0908119658,21.1287212929,4.123432513,4.0069136936,1726,-2.2168,0.16646,-2.3833,-2.8043,3.78,1881,"https://www.goodreads.com/search?q=+First+Whatit+Takes",1
"2013_Gabriel,Julia_Cupcakes&Chardonnay_ROM.txt","FIC","English","ROM","",2013,"Gabriel","Julia","Cupcakes&Chardonnay","","","","","F","US",56140,11,0.4494296578,13.1876908621,4.1914020352,3.4001802026,3179,-2.3333,0.17942,-2.5127,-2.9065,3.61,316,"https://www.goodreads.com/search?q=Julia+Gabriel+Cupcakes&+Chardonnay",0
"2013_Galbraith,Robert_TheCuckoosCalling_BS.txt","FIC","English","BS","",2013,"Robert","Galbraith","TheCuckoosCalling","","","","","F","UK",183896,73,0.1990333161,17.5339435545,4.2966819956,3.8214073266,10115,-2.1738,0.31677,-2.4905,-3.0923,3.87,530457,"https://www.goodreads.com/search?q=Galbraith+Robert+The+Cuckoos+Calling",0
"2013_Galland,Nicole_Godiva_CT.txt","FIC","English","NYT","",2013,"Galland","Nicole","Godiva","","","","","F","US",97234,30,0.2699662542,16.232721202,4.3263816866,3.8068857128,4832,-2.2345,0.29056,-2.525,-3.0022,3.36,447,"https://www.goodreads.com/search?q=Nicole+Galland+Godiva",0
"2013_Gates,HenryLouisJr_TheAfricanAmericans_HIST.txt","NON","English","HIST","",2013,"Gates","HenryLouisJr","TheAfricanAmericans","","","","","M","US",116318,110,0.0438652257,30.0718717684,4.9081575454,5.335343134,1637,-2.2407,0.074343,-2.3151,-2.7811,3.96,96436,"https://www.goodreads.com/search?q=+The+African+Americans",0
"2013_Gilbert,Elizabeth_TheSignatureofAllThings_CT.txt","FIC","English","NYT","",2013,"Gilbert","Elizabeth","TheSignatureofAllThings","","","","","F","US",228184,67,0.3639520202,16.9363913011,4.4156196184,4.008781509,7227,-2.2043,0.20326,-2.4075,-3.0766,3.85,106376,"https://www.goodreads.com/search?q=+The+Signatureof+All+Things",0
"2013_Gillmor,Don_MountPleasant_CT.txt","FIC","English","NYT","",2013,"Gillmor","Don","MountPleasant","","","","","M","Canada",94951,49,0.3688320909,14.4698262725,4.3566520135,3.6387387472,4124,-2.2589,0.22422,-2.4832,-2.9198,3.18,418,"https://www.goodreads.com/search?q=Don+Gillmor+Mount+Pleasant",0
"2013_GoldbergSloan,Holly_,Countingby7s_MG.txt","FIC","English","MID","",2013,"GoldberSloan","Holly","CountingBySevens","","","","","F","",74424,16,0.3313388182,13.9527559055,4.05140582,3.3599390767,2965,-2.2973,0.21226,-2.5096,-2.9508,3.99,2921,"https://www.goodreads.com/search?q=+Counting+By+Sevens",1
"2013_Goodwin,DorisKearns_TheBullyPulpit_HIST.txt","NON","English","HIST","",2013,"Goodwin","DorisKearns","TheBullyPulpit","","","","","F","US",395930,242,0.2160275743,26.8263432482,4.8966769192,5.242730834,11819,-2.3026,0.18919,-2.4918,-3.3261,4.09,21856,"https://www.goodreads.com/search?q=+The+Bully+Pulpit",0
"2013_Grabenstein,Chris_EscapefromMr.LemoncellosLibrary_MG .txt","FIC","English","MID","",2013,"Grabenstein","Chris","EscapeFromMrLemmoncellosLibrary","","","","","M","",64595,31,0.2475285171,12.2571157495,4.3058899703,3.1677858517,3147,-2.2706,0.13322,-2.4038,-2.8061,4.12,50007,"https://www.goodreads.com/search?q=Chris+Grabenstein+Escape+From+Mr+Lemmoncellos+Library",0
"2013_Grady,Wayne_EmancipationDay_CT.txt","FIC","English","NYT","",2013,"Grady","Wayne","EmancipationDay","","","","","M","US",97762,42,0.2900398406,15.5820847944,4.0817061332,3.4359608393,4820,-2.2521,0.19943,-2.4516,-2.9176,3.59,1267,"https://www.goodreads.com/search?q=Wayne+Grady+Emancipation+Day",0
"2013_Grande,Reyna_TheDistanceBetweenUs_ME.txt","NON","English","MEM","",2013,"Grande","Reyna","TheDistanceBetweenUs","","","","","F","",131436,56,0.2259230571,15.995618839,3.9431856462,3.4523982717,7061,-2.2952,0.18467,-2.4799,-3.0093,4.32,8801,"https://www.goodreads.com/search?q=Reyna+Grande+The+Distance+Between+Us",1
"2013_Gratz,Alan_PrisonerB-3087_MG.txt","FIC","English","MID","",2013,"Gratz","Alan","PrisonerB3087","","","","","M","",54539,23,0.1733333333,13.383803681,3.9571948209,3.1806075,2876,-2.3382,0.12604,-2.4643,-2.8487,4.45,27763,"https://www.goodreads.com/search?q=+Prisoner+B3087",1
"2013_Gray,Amelia_Threats_ PW.txt","FIC","English","PW","",2013,"Gray","Amelia","Threats","","Farrar,Straus&Giroux","PEN/FaulknerAwardforFiction","Shortlist","F","US",76177,11,0.5376923077,15.2110623003,4.2443563992,3.597056609,4688,-2.2136,0.23398,-2.4476,-2.8826,3.02,2335,"https://www.goodreads.com/search?q=Amelia+Gray+Threats",0
